stationid,time,weekday,PM25,PM10,O3,NO2,CO,SO2,temperature,pressure,humidity,winddirection,windspeed
qianmen_aq,12,3,,,,,,,21.925,1006.1690125,23.25,193.605,9.455
qianmen_aq,13,3,,,,,,,21.1,1006.729175781805,24.75,201.5525,7.6575
qianmen_aq,14,3,,,,,,,19.875,1007.3165013313676,26.5,216.83,6.2275
qianmen_aq,15,3,,,,,,,19.05,1007.668475,28.5,236.1825,5.5075
qianmen_aq,16,3,,,,,,,18.425,1007.6029396025948,30.0,251.2675,5.2700000000000005
qianmen_aq,17,3,,,,,,,18.05,1007.25916580834,31.5,258.68,4.9300000000000015
qianmen_aq,18,3,,,,,,,17.875,1006.85678125,33.0,255.605,4.0375
qianmen_aq,19,3,,,,,,,17.75,1006.574858516145,34.0,227.54,2.78
qianmen_aq,20,3,,,,,,,18.3975,1006.4302500186051,35.0,166.20999999999995,2.915
qianmen_aq,21,3,,,,,,,19.04,1006.399253125,35.0,137.3925,4.095
qianmen_aq,22,3,,,,,,,19.887500000000006,1006.4544501754049,35.0,118.975,4.785
qianmen_aq,23,3,,,,,,,21.375,1006.55356339965,34.5,108.3675,5.08
qianmen_aq,0,4,,,,,,,22.195,1006.6506,34.25,114.5475,5.0825000000000005
qianmen_aq,1,4,,,,,,,22.942500000000006,1006.69765536556,33.25,142.2875,5.935
qianmen_aq,2,4,,,,,,,23.5275,1006.63917763279,33.0,165.31,8.785
qianmen_aq,3,4,,,,,,,23.8875,1006.417703125,33.5,174.8725,12.0925
qianmen_aq,4,4,,,,,,,24.0,1006.0002774364348,34.75,177.3875,14.205
qianmen_aq,5,4,,,,,,,24.0,1005.4519832451123,36.0,176.985,15.170000000000002
qianmen_aq,6,4,,,,,,,24.0,1004.8624125,37.75,175.26999999999995,15.505
qianmen_aq,7,4,,,,,,,23.9975,1004.31444171741,39.75,173.185,15.655
qianmen_aq,8,4,,,,,,,23.995,1003.8640856830575,41.75,171.1175,15.6675
qianmen_aq,9,4,,,,,,,23.9425,1003.56064375,44.25,169.3225,15.4725
qianmen_aq,10,4,,,,,,,23.645,1003.4460874068876,47.5,167.945,15.0375
qianmen_aq,11,4,,,,,,,22.8075,1003.5330766847026,50.75,166.7025,14.4425
qianmen_aq,12,4,,,,,,,21.6,1003.82694375,54.0,165.1925,13.8225
qianmen_aq,13,4,,,,,,,20.45,1004.2957731226351,56.25,163.12,13.2475
qianmen_aq,14,4,,,,,,,19.3575,1004.7586587355574,58.25,160.685,12.4875
qianmen_aq,15,4,,,,,,,18.2825,1004.997446875,59.5,158.0175,11.24
qianmen_aq,16,4,,,,,,,17.64,1004.8577676720176,60.5,154.8275,9.315
qianmen_aq,17,4,,,,,,,17.0975,1004.4403866369624,61.5,149.6675,7.0175
qianmen_aq,18,4,,,,,,,16.67,1003.909853125,63.0,139.00500000000002,4.8275000000000015
qianmen_aq,19,4,,,,,,,16.3475,1003.4176460041024,64.0,114.6725,3.3875
qianmen_aq,20,4,,,,,,,16.105,1003.062962193445,65.75,80.125,3.4475
qianmen_aq,21,4,,,,,,,16.095,1002.931928125,65.75,69.1975,4.4849999999999985
qianmen_aq,22,4,,,,,,,16.3475,1003.0641807189724,64.5,73.91,5.6850000000000005
qianmen_aq,23,4,,,,,,,17.78,1003.3133988485124,62.0,83.33749999999998,6.6025
shunyi_aq,18,2,77.0,122.0,61.0,73.0,1.6,12.0,17.75,1012.4355,37.75,100.05749999999999,7.262500000000001
shunyi_aq,19,2,79.0,124.0,48.0,77.0,1.6,11.0,17.75,1012.290125,39.75,88.145,6.539999999999999
shunyi_aq,20,2,82.0,128.0,44.0,76.0,2.1,12.0,17.75,1012.196875,41.0,77.355,6.115
shunyi_aq,21,2,81.0,113.0,44.0,65.0,1.6,11.0,18.0,1012.182375,42.0,70.0775,6.165
shunyi_aq,22,2,82.0,117.0,29.0,78.0,1.6,11.0,15.75,1012.1685,40.25,78.4975,6.300000000000001
shunyi_aq,23,2,82.0,117.0,37.0,68.0,1.4,11.0,17.5,1012.255825,38.25,84.925,6.3325
shunyi_aq,0,3,,,,,,,20.5,1012.320321875,35.25,101.325,5.9
shunyi_aq,1,3,,,,,,,22.6,1012.1517419979301,32.25,127.9,5.59
shunyi_aq,2,3,,,,,,,24.0,1011.763950591065,30.0,157.04250000000005,6.4625
shunyi_aq,3,3,,,,,,,25.4,1011.13628125,27.5,174.60500000000005,8.092500000000001
shunyi_aq,4,3,,,,,,,26.0,1010.278984664675,25.5,182.3025,9.3025
shunyi_aq,5,3,,,,,,,27.0,1009.32597990244,24.25,186.3075,10.0125
shunyi_aq,6,3,,,,,,,26.9,1008.442103125,23.25,189.82,10.665
shunyi_aq,7,3,,,,,,,26.8,1007.7580294128177,23.25,193.6925,11.5675
shunyi_aq,8,3,,,,,,,26.7,1007.2677895213975,23.75,195.9425,12.075
shunyi_aq,9,3,,,,,,,26.6,1006.931253125,24.5,194.6525,11.215
shunyi_aq,10,3,,,,,,,25.3,1006.7292334479474,25.75,186.08,8.555
shunyi_aq,11,3,,,,,,,23.6,1006.7263179147574,26.75,162.80249999999995,5.6575
shunyi_aq,12,3,,,,,,,22.7,1007.0080375,28.25,126.37,4.5725
shunyi_aq,13,3,,,,,,,21.4,1007.5929238324323,29.5,106.6975,4.3100000000000005
shunyi_aq,14,3,,,,,,,20.5,1008.2315111575377,31.25,98.5575,3.6825
shunyi_aq,15,3,,,,,,,19.6,1008.607334375,32.5,91.6275,3.12
shunyi_aq,16,3,,,,,,,18.9,1008.5025185602949,34.5,81.52000000000002,3.2375
shunyi_aq,17,3,,,,,,,18.4,1008.0935494921248,36.25,75.1225,3.88
shunyi_aq,18,3,,,,,,,18.2,1007.655503125,37.75,72.69,4.6450000000000005
shunyi_aq,19,3,,,,,,,18.0,1007.40637796806,39.25,72.5025,5.255
shunyi_aq,20,3,,,,,,,18.69,1007.335862748965,40.75,72.085,5.875
shunyi_aq,21,3,,,,,,,19.36,1007.37656875,41.25,69.82,6.8125
shunyi_aq,22,3,,,,,,,20.22,1007.4659229239476,42.75,66.665,8.185
shunyi_aq,23,3,,,,,,,21.055,1007.56061490554,42.75,67.6275,9.115
shunyi_aq,0,4,,,,,,,21.9325,1007.62215,41.5,78.315,8.6225
shunyi_aq,1,4,,,,,,,22.8175,1007.6103025583699,38.5,110.92,7.5875
shunyi_aq,2,4,,,,,,,23.545,1007.4779231149851,34.5,150.435,9.8825
shunyi_aq,3,4,,,,,,,23.975,1007.17613125,32.0,169.7425,14.345
shunyi_aq,4,4,,,,,,,24.0,1006.6841697360924,31.5,177.5125,17.85
shunyi_aq,5,4,,,,,,,24.0,1006.0937741160027,32.75,180.7425,19.6375
shunyi_aq,6,4,,,,,,,24.0,1005.524803125,35.5,181.26,19.785
shunyi_aq,7,4,,,,,,,24.0,1005.0739892148599,38.25,179.19,18.5975
shunyi_aq,8,4,,,,,,,23.902500000000003,1004.7455597034124,41.75,174.61,16.86
shunyi_aq,9,4,,,,,,,23.625,1004.520615625,44.75,168.0575,15.49
shunyi_aq,10,4,,,,,,,23.21,1004.3962037285477,47.75,161.3375,15.079999999999998
shunyi_aq,11,4,,,,,,,22.6475,1004.4331536212776,50.75,155.9,15.235
shunyi_aq,12,4,,,,,,,21.44,1004.708240625,53.75,152.0125,15.3175
shunyi_aq,13,4,,,,,,,20.2525,1005.238987074655,56.75,149.13250000000005,14.835
shunyi_aq,14,4,,,,,,,19.0875,1005.805903357765,59.25,146.1175,13.8075
shunyi_aq,15,4,,,,,,,17.967499999999994,1006.130246875,61.5,141.5375,12.43
shunyi_aq,16,4,,,,,,,17.4025,1006.013174361725,62.75,133.825,10.9875
shunyi_aq,17,4,,,,,,,16.945,1005.5754398921024,64.25,123.0375,9.735
shunyi_aq,18,4,,,,,,,16.567500000000006,1005.017696875,65.25,110.6475,8.785
shunyi_aq,19,4,,,,,,,16.270000000000003,1004.517494529375,66.25,98.8475,8.0575
shunyi_aq,20,4,,,,,,,16.095,1004.1599653145627,67.5,89.6275,7.5625
shunyi_aq,21,4,,,,,,,16.0,1004.0071375,67.5,85.7325,7.302500000000001
shunyi_aq,22,4,,,,,,,16.119999999999994,1004.0833504143,66.5,89.45,7.2574999999999985
shunyi_aq,23,4,,,,,,,17.4525,1004.2621876227927,64.25,99.7875,7.2225
tiantan_aq,18,2,61.0,150.0,20.0,82.0,0.7,2.0,17.75,1012.85555,33.25,183.9975,8.475
tiantan_aq,19,2,60.0,110.0,26.0,74.0,0.7,2.0,17.75,1012.6804999999999,35.75,179.66,7.112500000000001
tiantan_aq,20,2,68.0,117.0,13.0,82.0,0.8,2.0,17.75,1012.607425,37.5,167.16250000000002,5.612500000000001
tiantan_aq,21,2,73.0,119.0,10.0,84.0,0.8,2.0,18.349999999999998,1012.627125,38.5,161.08499999999998,4.6325
tiantan_aq,22,2,74.0,133.0,8.0,87.0,0.9,2.0,15.75,1012.689275,37.0,163.745,4.895
tiantan_aq,23,2,86.0,147.0,5.0,121.0,1.1,2.0,17.25,1013.00075,34.75,161.73250000000002,4.555
tiantan_aq,0,3,,,,,,,22.125,1012.852815625,32.25,168.99499999999995,4.2925
tiantan_aq,1,3,,,,,,,23.3,1012.7179699150977,29.25,182.6175,4.68
tiantan_aq,2,3,,,,,,,24.275,1012.3548206396001,26.5,196.175,5.8500000000000005
tiantan_aq,3,3,,,,,,,25.050000000000004,1011.743621875,23.75,203.63,7.735
tiantan_aq,4,3,,,,,,,25.525,1010.8943129742275,22.5,205.8125,10.0425
tiantan_aq,5,3,,,,,,,26.0,1009.9355743958876,21.5,205.41000000000003,12.29
tiantan_aq,6,3,,,,,,,25.9,1009.025771875,20.5,203.765,13.9775
tiantan_aq,7,3,,,,,,,25.8,1008.2948921926177,20.25,201.2625,14.7475
tiantan_aq,8,3,,,,,,,25.7,1007.75940631389,20.0,198.2375,14.69
tiantan_aq,9,3,,,,,,,25.6,1007.40740625,20.25,195.0575,14.0025
tiantan_aq,10,3,,,,,,,24.275,1007.2361542506827,21.0,192.18,12.84
tiantan_aq,11,3,,,,,,,23.15,1007.2795935198599,22.25,190.2625,11.372500000000002
tiantan_aq,12,3,,,,,,,21.925,1007.5808375,23.5,190.6525,9.75
tiantan_aq,13,3,,,,,,,21.1,1008.1314271472452,25.25,195.5925,8.165000000000001
tiantan_aq,14,3,,,,,,,19.875,1008.716613472415,26.75,206.1925,6.84
tiantan_aq,15,3,,,,,,,19.05,1009.070075,28.5,220.9475,5.9625
tiantan_aq,16,3,,,,,,,18.425,1009.0068552158876,29.75,234.555,5.455
tiantan_aq,17,3,,,,,,,18.05,1008.6674574515877,31.0,241.8,4.96
tiantan_aq,18,3,,,,,,,17.875,1008.27375,32.25,236.2675,4.13
tiantan_aq,19,3,,,,,,,17.75,1008.0056234012276,33.25,203.44,3.3675
tiantan_aq,20,3,,,,,,,18.3975,1007.8750571841923,33.75,162.6525,3.9775
tiantan_aq,21,3,,,,,,,19.04,1007.852053125,34.25,139.5725,5.115
tiantan_aq,22,3,,,,,,,19.887500000000006,1007.9052120588176,34.25,123.0325,5.6075
tiantan_aq,23,3,,,,,,,21.3525,1007.9975310570127,34.25,113.2825,5.6825
tiantan_aq,0,4,,,,,,,22.19,1008.09060625,34.0,119.455,5.6175
tiantan_aq,1,4,,,,,,,22.9525,1008.1424966505374,33.0,145.47000000000003,6.6724999999999985
tiantan_aq,2,4,,,,,,,23.545,1008.0971128007199,33.0,166.445,9.7475
tiantan_aq,3,4,,,,,,,23.8975,1007.894828125,33.5,175.19,13.0775
tiantan_aq,4,4,,,,,,,23.9975,1007.4998779594124,35.0,177.5125,14.925
tiantan_aq,5,4,,,,,,,24.0,1006.9719452863974,36.5,177.0,15.515
tiantan_aq,6,4,,,,,,,23.9925,1006.394575,38.5,175.05,15.5925
tiantan_aq,7,4,,,,,,,23.98,1005.8465828312624,40.5,172.615,15.7675
tiantan_aq,8,4,,,,,,,23.9725,1005.3878678592424,42.0,170.14,15.98
tiantan_aq,9,4,,,,,,,23.895,1005.0736,44.5,167.83,15.985
tiantan_aq,10,4,,,,,,,23.595,1004.9506768266524,47.5,165.735,15.615
tiantan_aq,11,4,,,,,,,22.5775,1005.0329065405248,51.0,163.685,15.01
tiantan_aq,12,4,,,,,,,21.3725,1005.325825,54.0,161.5425,14.405
tiantan_aq,13,4,,,,,,,20.2325,1005.7974724778752,56.0,159.2975,13.92
tiantan_aq,14,4,,,,,,,19.1475,1006.2659069045924,57.75,156.97500000000005,13.24
tiantan_aq,15,4,,,,,,,18.065,1006.511690625,59.0,154.3,11.9575
tiantan_aq,16,4,,,,,,,17.4225,1006.3789262016625,60.25,150.4375,9.8325
tiantan_aq,17,4,,,,,,,16.8975,1005.9658770679674,61.5,143.465,7.33
tiantan_aq,18,4,,,,,,,16.5125,1005.434346875,62.75,129.535,5.1675
tiantan_aq,19,4,,,,,,,16.244999999999994,1004.9340997988073,64.0,104.8575,4.12
tiantan_aq,20,4,,,,,,,16.05,1004.566742115215,65.0,81.7375,4.445
tiantan_aq,21,4,,,,,,,16.13,1004.421840625,65.25,75.19999999999997,5.482500000000001
tiantan_aq,22,4,,,,,,,16.375,1004.5419616401475,64.0,79.38749999999997,6.7125
tiantan_aq,23,4,,,,,,,17.815,1004.7816695174748,61.5,87.25,7.584999999999999
tongzhou_aq,18,2,77.0,180.0,39.0,109.0,0.9,8.0,17.0,1014.611275,35.0,170.23250000000002,9.227500000000001
tongzhou_aq,19,2,78.0,173.0,7.0,124.0,1.0,6.0,17.0,1014.4235,37.0,164.5625,8.0075
tongzhou_aq,20,2,74.0,151.0,8.0,108.0,1.0,6.0,17.0,1014.287975,39.0,160.14,7.05
tongzhou_aq,21,2,77.0,95.0,95.0,36.0,1.0,5.0,17.0,1014.267325,39.75,153.85,6.25
tongzhou_aq,22,2,73.0,6.0,7.0,59.0,1.2,13.0,14.0,1014.31975,38.0,163.87,6.725
tongzhou_aq,23,2,76.0,101.0,15.0,93.0,1.2,16.0,16.0,1014.443425,35.75,169.655,6.495
tongzhou_aq,0,3,,,,,,,21.57,1014.422721875,33.0,181.2325,6.4375
tongzhou_aq,1,3,,,,,,,22.83,1014.2535704343452,30.25,196.3825,7.09
tongzhou_aq,2,3,,,,,,,24.3,1013.8596477244076,27.25,208.6575,8.55
tongzhou_aq,3,3,,,,,,,24.77,1013.22908125,25.25,214.5975,10.5125
tongzhou_aq,4,3,,,,,,,25.43,1012.37775972286,23.25,215.37,12.555
tongzhou_aq,5,3,,,,,,,25.8,1011.4326166824125,22.0,213.6,14.320000000000002
tongzhou_aq,6,3,,,,,,,26.0,1010.548346875,21.25,210.7025,15.4975
tongzhou_aq,7,3,,,,,,,25.9,1009.8501222714349,21.25,207.1475,15.8625
tongzhou_aq,8,3,,,,,,,25.8,1009.3450237403874,21.25,202.9275,15.49
tongzhou_aq,9,3,,,,,,,25.7,1009.010609375,22.0,197.93,14.5325
tongzhou_aq,10,3,,,,,,,24.5,1008.8370244552974,22.25,192.05,13.1625
tongzhou_aq,11,3,,,,,,,23.0,1008.8647630088201,23.5,185.7525,11.6725
tongzhou_aq,12,3,,,,,,,21.8,1009.14690625,24.75,180.48,10.28
tongzhou_aq,13,3,,,,,,,20.9,1009.6828218055324,26.75,178.435,9.0525
tongzhou_aq,14,3,,,,,,,20.0,1010.2570229511875,28.5,180.08749999999995,7.8925
tongzhou_aq,15,3,,,,,,,18.8,1010.600309375,30.25,185.035,6.76
tongzhou_aq,16,3,,,,,,,17.6,1010.5269332299823,31.5,192.0375,5.7075
tongzhou_aq,17,3,,,,,,,17.2,1010.1849565290275,32.25,196.8225,4.91
tongzhou_aq,18,3,,,,,,,17.1,1009.80589375,32.5,191.675,4.4625
tongzhou_aq,19,3,,,,,,,17.0,1009.5737633300951,33.25,173.5275,4.6875
tongzhou_aq,20,3,,,,,,,17.7,1009.4825995438174,33.5,154.055,5.715
tongzhou_aq,21,3,,,,,,,18.4,1009.478940625,34.25,138.975,6.86
tongzhou_aq,22,3,,,,,,,19.31,1009.5163386811174,34.5,126.21,7.43
tongzhou_aq,23,3,,,,,,,21.0,1009.57640131422,35.0,119.0525,7.6625
tongzhou_aq,0,4,,,,,,,21.955,1009.64775,35.0,124.605,7.8
tongzhou_aq,1,4,,,,,,,22.817499999999995,1009.7077843759924,34.5,145.395,8.91
tongzhou_aq,2,4,,,,,,,23.485,1009.6890167270776,33.75,164.4975,11.75
tongzhou_aq,3,4,,,,,,,23.87,1009.5127375,34.25,174.43,14.7175
tongzhou_aq,4,4,,,,,,,23.99,1009.1294322639974,35.0,178.39999999999995,16.0275
tongzhou_aq,5,4,,,,,,,24.0,1008.60636707839,37.0,179.34749999999997,15.95
tongzhou_aq,6,4,,,,,,,23.975,1008.040003125,39.25,178.13,15.4025
tongzhou_aq,7,4,,,,,,,23.9025,1007.5174041606124,41.25,175.1375,15.165
tongzhou_aq,8,4,,,,,,,23.815,1007.0880442417747,43.75,170.9325,15.2375
tongzhou_aq,9,4,,,,,,,23.6525,1006.7919999999999,46.0,166.065,15.4075
tongzhou_aq,10,4,,,,,,,23.28,1006.6657873204076,49.0,160.95000000000005,15.4775
tongzhou_aq,11,4,,,,,,,21.895,1006.7316791026524,52.5,156.12,15.4525
tongzhou_aq,12,4,,,,,,,20.505000000000006,1007.0083875,55.25,152.1475,15.3
tongzhou_aq,13,4,,,,,,,19.175,1007.4738797753399,57.0,149.4025,14.9425
tongzhou_aq,14,4,,,,,,,17.8975,1007.94314363002,59.0,147.1375,14.1175
tongzhou_aq,15,4,,,,,,,16.627499999999998,1008.190421875,60.25,144.045,12.58
tongzhou_aq,16,4,,,,,,,15.875,1008.054432814335,61.25,138.0675,10.305
tongzhou_aq,17,4,,,,,,,15.2325,1007.6317967244853,62.5,126.965,7.9425
tongzhou_aq,18,4,,,,,,,14.72,1007.083609375,63.5,109.375,6.3525
tongzhou_aq,19,4,,,,,,,14.3175,1006.5597676710223,65.25,90.9625,6.01
tongzhou_aq,20,4,,,,,,,14.0,1006.1653730600076,66.75,80.915,6.525
tongzhou_aq,21,4,,,,,,,14.3125,1005.994328125,66.75,80.7175,7.425000000000002
tongzhou_aq,22,4,,,,,,,14.73,1006.0926198812027,65.75,86.9125,8.532499999999999
tongzhou_aq,23,4,,,,,,,16.529999999999998,1006.3145730725148,63.0,95.225,9.265
wanliu_aq,18,2,63.0,138.0,30.0,117.0,0.8,9.0,18.0,1005.3546,33.5,171.83999999999997,3.7575000000000003
wanliu_aq,19,2,67.0,132.0,26.0,106.0,0.8,8.0,18.0,1006.5271749999999,34.5,144.39,2.6925
wanliu_aq,20,2,67.0,133.0,13.0,103.0,0.8,7.0,18.0,1006.7578500000001,36.0,120.785,2.24
wanliu_aq,21,2,64.0,105.0,4.0,126.0,0.7,4.0,18.8,1006.4692749999999,36.75,74.6825,2.2199999999999998
wanliu_aq,22,2,70.0,123.0,11.0,121.0,0.9,5.0,16.5,1005.7817,36.5,89.5975,2.44
wanliu_aq,23,2,75.0,130.0,17.0,108.0,0.9,5.0,18.0,1004.856125,34.25,79.93,3.42
wanliu_aq,0,3,,,,,,,21.83,1004.504965625,31.5,92.855,3.827500000000001
wanliu_aq,1,3,,,,,,,23.07,1004.4062642639444,28.5,106.43,4.19
wanliu_aq,2,3,,,,,,,24.1,1004.0850412298661,25.75,125.5525,4.5775
wanliu_aq,3,3,,,,,,,24.93,1003.5090359375,23.75,145.3925,5.4875
wanliu_aq,4,3,,,,,,,25.47,1002.6787953698167,22.5,160.5875,7.0575
wanliu_aq,5,3,,,,,,,26.0,1001.7260967826347,21.5,170.16500000000005,8.9275
wanliu_aq,6,3,,,,,,,25.9,1000.815525,20.75,175.77249999999995,10.62
wanliu_aq,7,3,,,,,,,25.8,1000.0827958655934,20.5,178.87,11.7475
wanliu_aq,8,3,,,,,,,25.7,999.5481493016417,20.25,180.5775,12.170000000000002
wanliu_aq,9,3,,,,,,,25.6,999.2029562500003,20.25,181.47,11.822499999999998
wanliu_aq,10,3,,,,,,,24.4,999.0463216307704,20.5,182.0075,10.68
wanliu_aq,11,3,,,,,,,23.2,999.1082862770076,21.5,183.3925,8.8575
wanliu_aq,12,3,,,,,,,22.0,999.426625,23.25,188.655,6.52
wanliu_aq,13,3,,,,,,,21.2,999.9886225303004,25.0,208.9825,4.165
wanliu_aq,14,3,,,,,,,20.0,1000.579603275513,27.0,257.4875,3.4375
wanliu_aq,15,3,,,,,,,19.2,1000.9344015625,29.0,284.4925,4.1675
wanliu_aq,16,3,,,,,,,18.6,1000.8684683406217,31.5,294.405,4.48
wanliu_aq,17,3,,,,,,,18.2,1000.5197210491867,33.75,298.035,3.9725
wanliu_aq,18,3,,,,,,,18.1,1000.1066937500003,35.75,301.8275,2.8225
wanliu_aq,19,3,,,,,,,18.0,999.8085775447153,37.25,225.67,1.5725
wanliu_aq,20,3,,,,,,,18.6,999.647191694405,38.25,103.98,1.6225
wanliu_aq,21,3,,,,,,,19.2,999.6050125,38.25,87.765,3.3525
wanliu_aq,22,3,,,,,,,20.01,999.6583814920932,38.25,81.99,4.9849999999999985
wanliu_aq,23,3,,,,,,,21.3275,999.7591011199496,37.5,80.9075,6.0475
wanliu_aq,0,4,,,,,,,22.085,999.8528390625,36.5,90.0,6.0825
wanliu_aq,1,4,,,,,,,22.805,999.8848978758003,35.0,118.2075,5.7574999999999985
wanliu_aq,2,4,,,,,,,23.405,999.7991196244039,34.0,151.5775,7.3325
wanliu_aq,3,4,,,,,,,23.8075,999.5389812500003,33.25,168.7575,10.4
wanliu_aq,4,4,,,,,,,23.9775,999.0750426297096,34.0,174.33749999999995,13.125
wanliu_aq,5,4,,,,,,,24.0,998.4861953824279,35.5,175.385,14.92
wanliu_aq,6,4,,,,,,,24.0,997.8784140625,37.25,174.59,15.725
wanliu_aq,7,4,,,,,,,23.9925,997.3443658067544,39.25,172.9925,15.624999999999998
wanliu_aq,8,4,,,,,,,23.95,996.9234880819915,41.75,170.98749999999995,14.99
wanliu_aq,9,4,,,,,,,23.8425,996.6419109375,44.25,169.0175,14.26
wanliu_aq,10,4,,,,,,,23.5325,996.5251671178141,47.5,167.625,13.7375
wanliu_aq,11,4,,,,,,,23.0525,996.5964001484103,50.75,166.6475,13.335
wanliu_aq,12,4,,,,,,,21.865,996.87815625,53.75,165.58,12.8825
wanliu_aq,13,4,,,,,,,20.7175,997.3511846456028,56.5,163.8725,12.225
wanliu_aq,14,4,,,,,,,19.615,997.8290465674304,59.0,161.165,11.315
wanliu_aq,15,4,,,,,,,18.545,998.0835062500003,60.25,156.9075,10.14
wanliu_aq,16,4,,,,,,,17.919999999999995,997.9531595775563,61.25,150.25,8.7325
wanliu_aq,17,4,,,,,,,17.372500000000002,997.5439290332574,62.0,140.5625,7.24
wanliu_aq,18,4,,,,,,,16.8925,997.0285687500003,62.75,126.73000000000002,5.795
wanliu_aq,19,4,,,,,,,16.4925,996.5634162802901,64.5,106.135,4.635
wanliu_aq,20,4,,,,,,,16.2025,996.2391428550951,66.25,81.605,4.285
wanliu_aq,21,4,,,,,,,16.0,996.1300031250003,66.25,69.055,4.655
wanliu_aq,22,4,,,,,,,16.2075,996.2674768637852,65.25,72.16499999999998,5.2475000000000005
wanliu_aq,23,4,,,,,,,17.595000000000006,996.5119443380264,62.25,82.9025,5.8225
wanshouxigong_aq,18,2,82.0,172.0,16.0,107.0,0.8,5.0,17.5,1011.495725,33.5,191.935,7.7250000000000005
wanshouxigong_aq,19,2,86.0,156.0,14.0,102.0,0.9,5.0,17.5,1011.3196250000001,35.25,187.8725,6.2725
wanshouxigong_aq,20,2,87.0,163.0,17.0,95.0,0.9,3.0,17.5,1011.250675,37.0,175.07,4.62
wanshouxigong_aq,21,2,83.0,161.0,16.0,88.0,0.9,2.0,17.9,1011.276425,38.0,161.3825,3.565
wanshouxigong_aq,22,2,95.0,193.0,14.0,89.0,1.0,3.0,15.5,1011.253025,36.5,162.285,3.6225
wanshouxigong_aq,23,2,91.0,127.0,9.0,109.0,1.2,6.0,17.5,1011.712625,34.5,151.88,3.7024999999999997
wanshouxigong_aq,0,3,,,,,,,22.335,1011.364165625,31.75,150.83749999999995,3.365
wanshouxigong_aq,1,3,,,,,,,23.465,1011.2421652861524,28.75,161.78250000000003,3.735
wanshouxigong_aq,2,3,,,,,,,24.4,1010.8934418792226,26.25,177.14,4.7075000000000005
wanshouxigong_aq,3,3,,,,,,,25.135,1010.297209375,23.75,188.5,6.4625
wanshouxigong_aq,4,3,,,,,,,25.565,1009.4617754901601,22.25,194.28,8.8025
wanshouxigong_aq,5,3,,,,,,,26.0,1008.5118229248326,21.5,196.5275,11.205
wanshouxigong_aq,6,3,,,,,,,25.9,1007.601128125,20.75,196.78,13.097500000000002
wanshouxigong_aq,7,3,,,,,,,25.8,1006.8577587948676,20.0,195.6925,14.08
wanshouxigong_aq,8,3,,,,,,,25.7,1006.30694767146,20.0,193.9575,14.2125
wanshouxigong_aq,9,3,,,,,,,25.6,1005.94821875,20.0,192.16,13.6825
wanshouxigong_aq,10,3,,,,,,,24.275,1005.7866237053673,20.5,190.9225,12.635
wanshouxigong_aq,11,3,,,,,,,23.15,1005.8493249310077,21.5,190.945,11.19
wanshouxigong_aq,12,3,,,,,,,21.925,1006.1690125,23.25,193.605,9.455
wanshouxigong_aq,13,3,,,,,,,21.1,1006.729175781805,24.75,201.5525,7.6575
wanshouxigong_aq,14,3,,,,,,,19.875,1007.3165013313676,26.5,216.83,6.2275
wanshouxigong_aq,15,3,,,,,,,19.05,1007.668475,28.5,236.1825,5.5075
wanshouxigong_aq,16,3,,,,,,,18.425,1007.6029396025948,30.0,251.2675,5.2700000000000005
wanshouxigong_aq,17,3,,,,,,,18.05,1007.25916580834,31.5,258.68,4.9300000000000015
wanshouxigong_aq,18,3,,,,,,,17.875,1006.85678125,33.0,255.605,4.0375
wanshouxigong_aq,19,3,,,,,,,17.75,1006.574858516145,34.0,227.54,2.78
wanshouxigong_aq,20,3,,,,,,,18.3975,1006.4302500186051,35.0,166.20999999999995,2.915
wanshouxigong_aq,21,3,,,,,,,19.04,1006.399253125,35.0,137.3925,4.095
wanshouxigong_aq,22,3,,,,,,,19.887500000000006,1006.4544501754049,35.0,118.975,4.785
wanshouxigong_aq,23,3,,,,,,,21.375,1006.55356339965,34.5,108.3675,5.08
wanshouxigong_aq,0,4,,,,,,,22.195,1006.6506,34.25,114.5475,5.0825000000000005
wanshouxigong_aq,1,4,,,,,,,22.942500000000006,1006.69765536556,33.25,142.2875,5.935
wanshouxigong_aq,2,4,,,,,,,23.5275,1006.63917763279,33.0,165.31,8.785
wanshouxigong_aq,3,4,,,,,,,23.8875,1006.417703125,33.5,174.8725,12.0925
wanshouxigong_aq,4,4,,,,,,,24.0,1006.0002774364348,34.75,177.3875,14.205
wanshouxigong_aq,5,4,,,,,,,24.0,1005.4519832451123,36.0,176.985,15.170000000000002
wanshouxigong_aq,6,4,,,,,,,24.0,1004.8624125,37.75,175.26999999999995,15.505
wanshouxigong_aq,7,4,,,,,,,23.9975,1004.31444171741,39.75,173.185,15.655
wanshouxigong_aq,8,4,,,,,,,23.995,1003.8640856830575,41.75,171.1175,15.6675
wanshouxigong_aq,9,4,,,,,,,23.9425,1003.56064375,44.25,169.3225,15.4725
wanshouxigong_aq,10,4,,,,,,,23.645,1003.4460874068876,47.5,167.945,15.0375
wanshouxigong_aq,11,4,,,,,,,22.8075,1003.5330766847026,50.75,166.7025,14.4425
wanshouxigong_aq,12,4,,,,,,,21.6,1003.82694375,54.0,165.1925,13.8225
wanshouxigong_aq,13,4,,,,,,,20.45,1004.2957731226351,56.25,163.12,13.2475
wanshouxigong_aq,14,4,,,,,,,19.3575,1004.7586587355574,58.25,160.685,12.4875
